T,D,S,phi_cvar,l_tds
18,3,LN_R_52,-2.3283062977608182e-11,-2.3283064365386964e-11
18,3,LN_R_53,0.0,0.0
18,3,S_R_1,0.029952799942111596,0.0299527999421116
18,3,EVT_1,0.00722159911529148,0.00722159911529148
18,3,EVT_2,-0.0,0.0
18,3,EVT_3,-0.0,0.0
18,3,EVT_4,-0.0,0.0
18,3,EVT_5,-2.3283064365386964e-11,-2.3283064365386964e-11
18,3,EVT_6,-0.0,0.0
18,3,EVT_7,-1.1641532182693482e-11,-1.1641532182693482e-11
18,3,EVT_8,-0.0,0.0
18,3,EVT_9,-2.3283064365386964e-11,-2.3283064365386964e-11
18,3,EVT_10,0.059905594016890974,0.05990559401689104
18,3,EVT_11,-3.492459654808045e-11,-3.492459654808045e-11
18,3,EVT_12,-3.492459654808045e-11,-3.492459654808045e-11
18,3,EVT_13,-0.0,0.0
18,3,EVT_14,-3.492459654808045e-11,-3.492459654808045e-11
18,3,EVT_15,-0.0,0.0
18,3,EVT_16,-3.4924597935859225e-11,-3.492459654808045e-11
18,3,EVT_17,-4.6566129424663316e-11,-4.656612873077393e-11
18,3,EVT_18,-4.656612873077393e-11,-4.656612873077393e-11
18,3,EVT_19,-0.0,0.0
18,3,EVT_20,-0.0,0.0
18,3,EVT_21,-0.0,0.0
18,3,EVT_22,0.029952797008445487,0.02995279700844553
18,3,EVT_23,0.1675495918432715,0.1675495918432715
18,3,EVT_24,-0.0,0.0
18,3,EVT_25,0.3754187996790268,0.3754187996790268
18,3,EVT_26,-3.492459654808045e-11,-3.492459654808045e-11
18,3,EVT_27,-0.0,0.0
18,3,EVT_28,-2.3283064365386964e-11,-2.3283064365386964e-11
18,3,EVT_29,-0.0,0.0
18,3,EVT_30,-1.1641534958251043e-11,-1.1641532182693482e-11
18,3,EVT_31,0.17839763972879158,0.17839763972879158
18,3,EVT_32,-2.3283064365386964e-11,-2.3283064365386964e-11
18,3,EVT_33,-2.3283064365386964e-11,-2.3283064365386964e-11
18,3,EVT_34,-0.0,0.0
18,3,EVT_35,-0.0,0.0
18,3,EVT_36,-0.0,0.0
18,3,EVT_37,0.01364405000203988,0.01364405000203988
18,3,EVT_38,0.011887198511976749,0.011887198511976746
18,3,EVT_39,-4.656612873077393e-11,-4.656612873077393e-11
18,3,EVT_40,-0.0,0.0
18,3,EVT_41,-4.656612873077393e-11,-4.656612873077393e-11
18,3,EVT_42,-2.3283064365386964e-11,-2.3283064365386964e-11
18,3,EVT_43,-0.0,0.0
18,3,EVT_44,-4.656613289411027e-11,-4.656612873077393e-11
18,3,EVT_45,-2.3283064365386964e-11,-2.3283064365386964e-11
18,3,EVT_46,-0.0,0.0
18,3,EVT_47,-0.0,0.0
18,3,EVT_48,-2.3283064365386964e-11,-2.3283064365386964e-11
18,3,EVT_49,-0.0,0.0
18,3,EVT_50,-2.3283064712331658e-11,-2.3283064365386964e-11
18,3,EVT_51,-0.0,0.0
18,3,EVT_52,-0.0,0.0
18,3,EVT_53,-3.4924597935859225e-11,-3.492459654808045e-11
18,3,EVT_54,-1.1641532182693482e-11,-1.1641532182693482e-11
18,3,EVT_55,-1.1641532182693482e-11,-1.1641532182693482e-11
18,3,EVT_56,-2.3283064365386964e-11,-2.3283064365386964e-11
18,3,EVT_57,-4.656612873077393e-11,-4.656612873077393e-11
18,3,EVT_58,-0.0,0.0
18,3,EVT_59,-4.656612873077393e-11,-4.656612873077393e-11
18,3,EVT_60,-4.656612873077393e-11,-4.656612873077393e-11
18,3,EVT_61,0.0,0.0
18,3,EVT_62,-2.3283064712331658e-11,-2.3283064365386964e-11
18,3,EVT_63,-4.656612873077393e-11,-4.656612873077393e-11
18,3,EVT_64,-3.492459654808045e-11,-3.492459654808045e-11
18,3,EVT_65,0.023774397023953498,0.02377439702395349
18,3,EVT_66,-3.4924597935859225e-11,-3.492459654808045e-11
18,3,EVT_67,-3.492459654808045e-11,-3.492459654808045e-11
18,3,EVT_68,-3.492459654808045e-11,-3.492459654808045e-11
18,3,EVT_69,-2.3283064365386964e-11,-2.3283064365386964e-11
18,3,EVT_70,0.060115599544951694,0.06011559954495167
18,3,EVT_71,-2.3283064365386964e-11,-2.3283064365386964e-11
18,3,EVT_72,-0.0,0.0
18,3,EVT_73,-3.492459654808045e-11,-3.492459654808045e-11
18,3,EVT_74,-2.3283064365386964e-11,-2.3283064365386964e-11
18,3,EVT_75,-3.492459446641227e-11,-3.492459654808045e-11
18,3,EVT_76,-1.1641532182693482e-11,-1.1641532182693482e-11
18,3,EVT_77,-0.0,0.0
18,3,EVT_78,-4.656612873077393e-11,-4.656612873077393e-11
18,3,EVT_79,-3.492459654808045e-11,-3.492459654808045e-11
18,3,EVT_80,-2.3283069916502086e-11,-2.3283064365386964e-11
18,3,EVT_81,-3.492459654808045e-11,-3.492459654808045e-11
18,3,EVT_82,-3.492459654808045e-11,-3.492459654808045e-11
18,3,EVT_83,-0.0,0.0
18,3,EVT_84,-3.492459654808045e-11,-3.492459654808045e-11
18,3,EVT_85,-4.656612873077393e-11,-4.656612873077393e-11
18,3,EVT_86,-0.0,0.0
18,3,EVT_87,-0.0,0.0
18,3,EVT_88,0.05750559701118618,0.05750559701118618
18,3,EVT_89,-3.4924597935859225e-11,-3.492459654808045e-11
18,3,EVT_90,-3.492459654808045e-11,-3.492459654808045e-11
18,3,EVT_91,-4.656612873077393e-11,-4.656612873077393e-11
18,3,EVT_92,-1.1641532182693482e-11,-1.1641532182693482e-11
18,3,EVT_93,-4.656612873077393e-11,-4.656612873077393e-11
18,3,EVT_94,-2.3283069916502086e-11,-2.3283064365386964e-11
18,3,EVT_95,-3.492459654808045e-11,-3.492459654808045e-11
18,3,EVT_96,-0.0,0.0
18,3,EVT_97,-0.0,0.0
18,3,EVT_98,-2.3283064365386964e-11,-2.3283064365386964e-11
18,3,EVT_99,-1.1641532182693482e-11,-1.1641532182693482e-11
18,3,EVT_100,-3.492459654808045e-11,-3.492459654808045e-11
18,3,EVT_101,-0.0,0.0
18,3,EVT_102,-3.492459654808045e-11,-3.492459654808045e-11
18,3,EVT_103,-3.492459654808045e-11,-3.492459654808045e-11
18,3,EVT_104,-0.0,0.0
18,3,EVT_105,-4.610046744346616e-09,-4.610046744346625e-09
18,3,EVT_106,-0.0,0.0
18,3,EVT_107,0.1885351985343732,0.1885351985343732
18,3,EVT_108,0.007221600000047929,0.007221600000047929
18,3,EVT_109,-4.656612873077393e-11,-4.656612873077393e-11
18,3,EVT_110,-2.3283064365386964e-11,-2.3283064365386964e-11
18,3,HILP_0,0.2879557836567983,0.2879557836567983
18,3,HILP_1,-0.0,0.0
19,0,0,0.0,0.0
19,0,LN_R_1,-0.0,0.0
19,0,LN_R_2,-0.0,0.0
19,0,LN_R_3,-0.0,0.0
19,0,LN_R_4,-0.0,0.0
19,0,LN_R_5,-2.6193446717170943e-11,-2.6193447411060334e-11
19,0,LN_R_6,-0.0,0.0
19,0,LN_R_7,-2.619344845189442e-11,-2.6193447411060334e-11
19,0,LN_R_8,-0.0,0.0
19,0,LN_R_9,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_10,-0.0,0.0
19,0,LN_R_11,-0.0,0.0
19,0,LN_R_12,-2.6193446717170943e-11,-2.6193447411060334e-11
19,0,LN_R_13,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_14,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_15,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_16,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_17,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_18,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_19,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_20,-2.6193446717170943e-11,-2.6193447411060334e-11
19,0,LN_R_21,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_22,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_23,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_24,-0.0,0.0
19,0,LN_R_25,-0.0,0.0
19,0,LN_R_26,-0.0,0.0
19,0,LN_R_27,-0.0,0.0
19,0,LN_R_28,-0.0,0.0
19,0,LN_R_29,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_30,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_31,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_32,-0.0,0.0
19,0,LN_R_33,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_34,0.0016559999974560923,0.0016559999974560923
19,0,LN_R_35,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_36,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_37,-2.619344324772399e-11,-2.6193447411060334e-11
19,0,LN_R_38,0.002380500000435859,0.002380500000435859
19,0,LN_R_39,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_40,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_41,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_42,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_43,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_44,-2.6193450186617895e-11,-2.6193447411060334e-11
19,0,LN_R_45,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_46,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_47,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_48,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_49,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_50,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,LN_R_51,-2.619344845189442e-11,-2.6193447411060334e-11
19,0,LN_R_52,-2.6193446717170943e-11,-2.6193447411060334e-11
19,0,LN_R_53,0.0,0.0
19,0,S_R_1,0.037440999927639496,0.037440999927639496
19,0,EVT_1,0.00722159911529148,0.00722159911529148
19,0,EVT_2,-0.0,0.0
19,0,EVT_3,-0.0,0.0
19,0,EVT_4,-0.0,0.0
19,0,EVT_5,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,EVT_6,-0.0,0.0
19,0,EVT_7,-1.4551915228366852e-11,-1.4551915228366852e-11
19,0,EVT_8,-0.0,0.0
19,0,EVT_9,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,EVT_10,0.06739379326900234,0.06739379326900229
19,0,EVT_11,-3.7834979593753816e-11,-3.7834979593753816e-11
19,0,EVT_12,-3.7834979593753816e-11,-3.7834979593753816e-11
19,0,EVT_13,-0.0,0.0
19,0,EVT_14,-3.7834979593753816e-11,-3.7834979593753816e-11
19,0,EVT_15,-0.0,0.0
19,0,EVT_16,-3.7834978205975034e-11,-3.7834979593753816e-11
19,0,EVT_17,-4.6566129424663316e-11,-4.656612873077393e-11
19,0,EVT_18,-4.656612873077393e-11,-4.656612873077393e-11
19,0,EVT_19,-0.0,0.0
19,0,EVT_20,-0.0,0.0
19,0,EVT_21,-0.0,0.0
19,0,EVT_22,0.03744099626055686,0.03744099626055686
19,0,EVT_23,0.1675495918432715,0.1675495918432715
19,0,EVT_24,-0.0,0.0
19,0,EVT_25,0.40670369965227904,0.40670369965227904
19,0,EVT_26,-3.7834979593753816e-11,-3.7834979593753816e-11
19,0,EVT_27,-0.0,0.0
19,0,EVT_28,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,EVT_29,-0.0,0.0
19,0,EVT_30,-1.4551915228366852e-11,-1.4551915228366852e-11
19,0,EVT_31,0.19732483887346464,0.19732483887346464
19,0,EVT_32,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,EVT_33,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,EVT_34,-0.0,0.0
19,0,EVT_35,-0.0,0.0
19,0,EVT_36,-0.0,0.0
19,0,EVT_37,0.01364405000203988,0.01364405000203988
19,0,EVT_38,0.013373098325973843,0.013373098325973849
19,0,EVT_39,-5.820766091346741e-11,-5.820766091346741e-11
19,0,EVT_40,-0.0,0.0
19,0,EVT_41,-4.656612873077393e-11,-4.656612873077393e-11
19,0,EVT_42,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,EVT_43,-0.0,0.0
19,0,EVT_44,-4.656613289411027e-11,-4.656612873077393e-11
19,0,EVT_45,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,EVT_46,-0.0,0.0
19,0,EVT_47,-0.0,0.0
19,0,EVT_48,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,EVT_49,-0.0,0.0
19,0,EVT_50,-2.619344845189442e-11,-2.6193447411060334e-11
19,0,EVT_51,-0.0,0.0
19,0,EVT_52,-0.0,0.0
19,0,EVT_53,-3.7834978205975034e-11,-3.7834979593753816e-11
19,0,EVT_54,-1.4551915228366852e-11,-1.4551915228366852e-11
19,0,EVT_55,-1.4551915228366852e-11,-1.4551915228366852e-11
19,0,EVT_56,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,EVT_57,-4.656612873077393e-11,-4.656612873077393e-11
19,0,EVT_58,-0.0,0.0
19,0,EVT_59,-4.656612873077393e-11,-4.656612873077393e-11
19,0,EVT_60,-4.656612873077393e-11,-4.656612873077393e-11
19,0,EVT_61,0.0,0.0
19,0,EVT_62,-2.6193446717170943e-11,-2.6193447411060334e-11
19,0,EVT_63,-4.656612873077393e-11,-4.656612873077393e-11
19,0,EVT_64,-3.7834979593753816e-11,-3.7834979593753816e-11
19,0,EVT_65,0.023774397023953498,0.02377439702395349
19,0,EVT_66,-3.7834978205975034e-11,-3.7834979593753816e-11
19,0,EVT_67,-3.7834979593753816e-11,-3.7834979593753816e-11
19,0,EVT_68,-3.7834979593753816e-11,-3.7834979593753816e-11
19,0,EVT_69,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,EVT_70,0.07514449943118962,0.07514449943118962
19,0,EVT_71,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,EVT_72,-0.0,0.0
19,0,EVT_73,-3.7834979593753816e-11,-3.7834979593753816e-11
19,0,EVT_74,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,EVT_75,-3.7834981675421986e-11,-3.7834979593753816e-11
19,0,EVT_76,-1.4551915228366852e-11,-1.4551915228366852e-11
19,0,EVT_77,-0.0,0.0
19,0,EVT_78,-4.656612873077393e-11,-4.656612873077393e-11
19,0,EVT_79,-3.7834979593753816e-11,-3.7834979593753816e-11
19,0,EVT_80,-2.619344324772399e-11,-2.6193447411060334e-11
19,0,EVT_81,-3.7834979593753816e-11,-3.7834979593753816e-11
19,0,EVT_82,-3.7834979593753816e-11,-3.7834979593753816e-11
19,0,EVT_83,-0.0,0.0
19,0,EVT_84,-3.7834979593753816e-11,-3.7834979593753816e-11
19,0,EVT_85,-4.656612873077393e-11,-4.656612873077393e-11
19,0,EVT_86,-0.0,0.0
19,0,EVT_87,-0.0,0.0
19,0,EVT_88,0.05750559701118618,0.05750559701118618
19,0,EVT_89,-3.7834978205975034e-11,-3.7834979593753816e-11
19,0,EVT_90,-3.7834979593753816e-11,-3.7834979593753816e-11
19,0,EVT_91,-4.656612873077393e-11,-4.656612873077393e-11
19,0,EVT_92,-1.4551915228366852e-11,-1.4551915228366852e-11
19,0,EVT_93,-4.656612873077393e-11,-4.656612873077393e-11
19,0,EVT_94,-2.6193450186617895e-11,-2.6193447411060334e-11
19,0,EVT_95,-3.7834979593753816e-11,-3.7834979593753816e-11
19,0,EVT_96,-0.0,0.0
19,0,EVT_97,-0.0,0.0
19,0,EVT_98,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,EVT_99,-1.4551915228366852e-11,-1.4551915228366852e-11
19,0,EVT_100,-3.7834979593753816e-11,-3.7834979593753816e-11
19,0,EVT_101,-0.0,0.0
19,0,EVT_102,-3.7834979593753816e-11,-3.7834979593753816e-11
19,0,EVT_103,-3.7834979593753816e-11,-3.7834979593753816e-11
19,0,EVT_104,-0.0,0.0
19,0,EVT_105,-4.994217306375509e-09,-4.994217306375498e-09
19,0,EVT_106,-0.0,0.0
19,0,EVT_107,0.21210209835116986,0.21210209835116992
19,0,EVT_108,0.007221600000047929,0.007221600000047929
19,0,EVT_109,-4.656612873077393e-11,-4.656612873077393e-11
19,0,EVT_110,-2.6193447411060334e-11,-2.6193447411060334e-11
19,0,HILP_0,0.24868908588541674,0.24868908588541674
19,0,HILP_1,-0.0,0.0
19,1,0,0.0,0.0
19,1,LN_R_1,-0.0,0.0
19,1,LN_R_2,-0.0,0.0
19,1,LN_R_3,-0.0,0.0
19,1,LN_R_4,-0.0,0.0
19,1,LN_R_5,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_6,-0.0,0.0
19,1,LN_R_7,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_8,-0.0,0.0
19,1,LN_R_9,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_10,-0.0,0.0
19,1,LN_R_11,-0.0,0.0
19,1,LN_R_12,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_13,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_14,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_15,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_16,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_17,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_18,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_19,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_20,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_21,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_22,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_23,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_24,-0.0,0.0
19,1,LN_R_25,-0.0,0.0
19,1,LN_R_26,-0.0,0.0
19,1,LN_R_27,-0.0,0.0
19,1,LN_R_28,-0.0,0.0
19,1,LN_R_29,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_30,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_31,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_32,-0.0,0.0
19,1,LN_R_33,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_34,0.001839999997173436,0.001839999997173436
19,1,LN_R_35,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_36,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_37,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_38,0.0026450000004842877,0.0026450000004842877
19,1,LN_R_39,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_40,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_41,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_42,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_43,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_44,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_45,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_46,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_47,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_48,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_49,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_50,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_51,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_52,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,LN_R_53,0.0,0.0
19,1,S_R_1,0.037440999927639496,0.037440999927639496
19,1,EVT_1,0.014443199004744986,0.014443199004744986
19,1,EVT_2,-0.0,0.0
19,1,EVT_3,-0.0,0.0
19,1,EVT_4,-0.0,0.0
19,1,EVT_5,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,EVT_6,-0.0,0.0
19,1,EVT_7,-1.4551915228366852e-11,-1.4551915228366852e-11
19,1,EVT_8,-0.0,0.0
19,1,EVT_9,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,EVT_10,0.07488199252111372,0.07488199252111372
19,1,EVT_11,-4.3655745685100555e-11,-4.3655745685100555e-11
19,1,EVT_12,-4.3655745685100555e-11,-4.3655745685100555e-11
19,1,EVT_13,-0.0,0.0
19,1,EVT_14,-4.3655745685100555e-11,-4.3655745685100555e-11
19,1,EVT_15,-0.0,0.0
19,1,EVT_16,-4.3655745685100555e-11,-4.3655745685100555e-11
19,1,EVT_17,-5.2386893434341886e-11,-5.238689482212067e-11
19,1,EVT_18,-5.238689482212067e-11,-5.238689482212067e-11
19,1,EVT_19,-0.0,0.0
19,1,EVT_20,-0.0,0.0
19,1,EVT_21,-0.0,0.0
19,1,EVT_22,0.03744099626055686,0.03744099626055686
19,1,EVT_23,0.1948121908237225,0.1948121908237225
19,1,EVT_24,-0.0,0.0
19,1,EVT_25,0.46927349959878395,0.46927349959878395
19,1,EVT_26,-4.3655745685100555e-11,-4.3655745685100555e-11
19,1,EVT_27,-0.0,0.0
19,1,EVT_28,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,EVT_29,-0.0,0.0
19,1,EVT_30,-1.4551915228366852e-11,-1.4551915228366852e-11
19,1,EVT_31,0.23517923716281075,0.23517923716281075
19,1,EVT_32,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,EVT_33,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,EVT_34,-0.0,0.0
19,1,EVT_35,-0.0,0.0
19,1,EVT_36,-0.0,0.0
19,1,EVT_37,0.021440650003205525,0.021440650003205525
19,1,EVT_38,0.014858998139970936,0.014858998139970936
19,1,EVT_39,-5.820766091346741e-11,-5.820766091346741e-11
19,1,EVT_40,-0.0,0.0
19,1,EVT_41,-5.238689482212067e-11,-5.238689482212067e-11
19,1,EVT_42,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,EVT_43,-0.0,0.0
19,1,EVT_44,-5.2386893434341886e-11,-5.238689482212067e-11
19,1,EVT_45,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,EVT_46,-0.0,0.0
19,1,EVT_47,-0.0,0.0
19,1,EVT_48,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,EVT_49,-0.0,0.0
19,1,EVT_50,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,EVT_51,-0.0,0.0
19,1,EVT_52,-0.0,0.0
19,1,EVT_53,-4.3655745685100555e-11,-4.3655745685100555e-11
19,1,EVT_54,-1.4551915228366852e-11,-1.4551915228366852e-11
19,1,EVT_55,-1.4551915228366852e-11,-1.4551915228366852e-11
19,1,EVT_56,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,EVT_57,-5.238689482212067e-11,-5.238689482212067e-11
19,1,EVT_58,-0.0,0.0
19,1,EVT_59,-5.238689482212067e-11,-5.238689482212067e-11
19,1,EVT_60,-5.238689482212067e-11,-5.238689482212067e-11
19,1,EVT_61,0.0,0.0
19,1,EVT_62,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,EVT_63,-5.238689482212067e-11,-5.238689482212067e-11
19,1,EVT_64,-4.3655745685100555e-11,-4.3655745685100555e-11
19,1,EVT_65,0.026746196651947687,0.026746196651947697
19,1,EVT_66,-4.3655745685100555e-11,-4.3655745685100555e-11
19,1,EVT_67,-4.3655745685100555e-11,-4.3655745685100555e-11
19,1,EVT_68,-4.3655745685100555e-11,-4.3655745685100555e-11
19,1,EVT_69,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,EVT_70,0.07514449943118962,0.07514449943118962
19,1,EVT_71,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,EVT_72,-0.0,0.0
19,1,EVT_73,-4.3655745685100555e-11,-4.3655745685100555e-11
19,1,EVT_74,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,EVT_75,-4.3655745685100555e-11,-4.3655745685100555e-11
19,1,EVT_76,-1.4551915228366852e-11,-1.4551915228366852e-11
19,1,EVT_77,-0.0,0.0
19,1,EVT_78,-5.238689482212067e-11,-5.238689482212067e-11
19,1,EVT_79,-4.3655745685100555e-11,-4.3655745685100555e-11
19,1,EVT_80,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,EVT_81,-4.3655745685100555e-11,-4.3655745685100555e-11
19,1,EVT_82,-4.3655745685100555e-11,-4.3655745685100555e-11
19,1,EVT_83,0.003610799694433675,0.003610799694433675
19,1,EVT_84,-4.3655745685100555e-11,-4.3655745685100555e-11
19,1,EVT_85,-5.238689482212067e-11,-5.238689482212067e-11
19,1,EVT_86,-0.0,0.0
19,1,EVT_87,-0.0,0.0
19,1,EVT_88,0.06469379663758446,0.06469379663758446
19,1,EVT_89,-4.3655745685100555e-11,-4.3655745685100555e-11
19,1,EVT_90,-4.3655745685100555e-11,-4.3655745685100555e-11
19,1,EVT_91,-5.238689482212067e-11,-5.238689482212067e-11
19,1,EVT_92,-1.4551915228366852e-11,-1.4551915228366852e-11
19,1,EVT_93,-5.238689482212067e-11,-5.238689482212067e-11
19,1,EVT_94,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,EVT_95,-4.3655745685100555e-11,-4.3655745685100555e-11
19,1,EVT_96,-0.0,0.0
19,1,EVT_97,-0.0,0.0
19,1,EVT_98,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,EVT_99,-1.4551915228366852e-11,-1.4551915228366852e-11
19,1,EVT_100,-4.3655745685100555e-11,-4.3655745685100555e-11
19,1,EVT_101,-0.0,0.0
19,1,EVT_102,-4.3655745685100555e-11,-4.3655745685100555e-11
19,1,EVT_103,-4.3655745685100555e-11,-4.3655745685100555e-11
19,1,EVT_104,-0.0,0.0
19,1,EVT_105,-5.762558430433273e-09,-5.762558430433273e-09
19,1,EVT_106,-0.0,0.0
19,1,EVT_107,0.2356689981679665,0.2356689981679665
19,1,EVT_108,0.014443200000095982,0.014443200000095982
19,1,EVT_109,-5.238689482212067e-11,-5.238689482212067e-11
19,1,EVT_110,-2.9103830456733704e-11,-2.9103830456733704e-11
19,1,HILP_0,0.2748668843996711,0.2748668843996711
19,1,HILP_1,-0.0,0.0
19,2,0,0.0,0.0
19,2,LN_R_1,-0.0,0.0
19,2,LN_R_2,-0.0,0.0
19,2,LN_R_3,-0.0,0.0
19,2,LN_R_4,-0.0,0.0
19,2,LN_R_5,-2.9103830456733704e-11,-2.9103830456733704e-11
19,2,LN_R_6,-0.0,0.0
19,2,LN_R_7,-2.9103830456733704e-11,-2.9103830456733704e-11
19,2,LN_R_8,-0.0,0.0
19,2,LN_R_9,-2.9103830456733704e-11,-2.9103830456733704e-11
19,2,LN_R_10,-0.0,0.0
19,2,LN_R_11,-0.0,0.0
19,2,LN_R_12,-2.9103830456733704e-11,-2.9103830456733704e-11
19,2,LN_R_13,-2.9103830456733704e-11,-2.9103830456733704e-11
19,2,LN_R_14,-2.9103830456733704e-11,-2.9103830456733704e-11
19,2,LN_R_15,-2.9103830456733704e-11,-2.9103830456733704e-11
19,2,LN_R_16,-2.9103830456733704e-11,-2.9103830456733704e-11
19,2,LN_R_17,-2.9103830456733704e-11,-2.9103830456733704e-11
19,2,LN_R_18,-2.9103830456733704e-11,-2.9103830456733704e-11
19,2,LN_R_19,-2.9103830456733704e-11,-2.9103830456733704e-11
19,2,LN_R_20,-2.9103830456733704e-11,-2.9103830456733704e-11
