N,T,D,v
50,4,0,1.0332872007273526
50,4,1,1.0332872007273526
50,4,2,1.0332872007273526
50,4,3,1.0332872007273526
50,5,0,1.0165744014547053
50,5,1,0.9567683948879829
50,5,2,0.9553497444027156
50,5,3,1.0249308010910292
50,6,0,0.9520091317934705
50,6,1,1.0165744014547053
50,6,2,1.0082180018183813
50,6,3,0.9515068488451026
50,7,0,0.9520091317934705
50,7,1,1.0165744014547053
50,7,2,1.0082180018183813
50,7,3,0.9515068488451026
50,8,0,0.9520091317934705
50,8,1,1.0165744014547053
50,8,2,1.0082180018183813
50,8,3,0.9515068488451026
50,9,0,0.9646188428640537
50,9,1,0.9702934448051214
50,9,2,0.9998616021820578
50,9,3,1.0165744014547053
50,10,0,0.9545205465353087
50,10,1,1.0082180018183813
50,10,2,0.9998616021820578
50,10,3,0.9520091317934705
50,11,0,0.9545205465353087
50,11,1,1.0082180018183813
50,11,2,0.9998616021820578
50,11,3,0.9520091317934705
50,12,0,0.9545205465353087
50,12,1,1.0082180018183813
50,12,2,0.9998616021820578
50,12,3,0.9520091317934705
50,13,0,0.9550228294836763
50,13,1,0.9530136976902058
50,13,2,0.9535159806385733
50,13,3,1.0082180018183813
50,14,0,0.9550228294836763
50,14,1,0.9530136976902058
50,14,2,0.9535159806385733
50,14,3,0.9525114147418381
50,15,0,0.9550228294836763
50,15,1,0.9530136976902058
50,15,2,0.9535159806385733
50,15,3,0.9525114147418381
50,16,0,0.9550228294836763
50,16,1,0.9530136976902058
50,16,2,0.9535159806385733
50,16,3,0.9525114147418381
50,17,0,0.9550228294836763
50,17,1,0.9530136976902058
50,17,2,0.9535159806385733
50,17,3,0.9525114147418381
50,18,0,1.0082180018183813
50,18,1,0.9525114147418381
50,18,2,0.9530136976902058
50,18,3,1.0155165397522097
50,19,0,1.0082180018183813
50,19,1,1.0082180018183813
50,19,2,0.9998616021820578
50,19,3,0.9520091317934705
50,20,0,1.0165744014547053
50,20,1,0.9525114147418381
50,20,2,0.9520091317934705
50,20,3,1.0165744014547053
50,21,0,0.9520091317934705
50,21,1,1.0082180018183813
50,21,2,0.9520091317934705
50,21,3,0.9520091317934705
50,22,0,0.9515068488451026
50,22,1,0.9515068488451026
50,22,2,0.9515068488451026
50,22,3,1.0249308010910292
50,23,0,0.9515068488451026
50,23,1,0.9515068488451026
50,23,2,0.9515068488451026
50,23,3,1.0249308010910292
51,0,0,1.0394801266666585
51,0,1,1.0394801266666585
51,0,2,1.0394801266666585
51,0,3,1.0394801266666585
51,1,0,1.0394801266666585
51,1,1,1.0394801266666585
51,1,2,1.0394801266666585
51,1,3,1.0394801266666585
51,2,0,1.0394801266666585
51,2,1,1.0394801266666585
51,2,2,1.0394801266666585
51,2,3,1.0394801266666585
51,3,0,1.0394801266666585
51,3,1,1.0394801266666585
51,3,2,1.0394801266666585
51,3,3,1.0394801266666585
51,4,0,1.0394801266666585
51,4,1,1.0394801266666585
51,4,2,1.0394801266666585
51,4,3,1.0394801266666585
51,5,0,1.0246619338055176
51,5,1,0.9650108111362148
51,5,2,0.9672868690656525
51,5,3,1.0293236250271363
51,6,0,0.9653333347331596
51,6,1,1.0298986043943934
51,6,2,1.0252369131727748
51,6,3,0.961136343370088
51,7,0,0.9653333347331596
51,7,1,1.0298986043943934
51,7,2,1.0252369131727748
51,7,3,0.961136343370088
51,8,0,0.9653333347331596
51,8,1,1.0298986043943934
51,8,2,1.0252369131727748
51,8,3,0.961136343370088
51,9,0,0.9833249114050788
51,9,1,0.9742206796873283
51,9,2,1.0074835454789677
51,9,3,1.016806927922205
51,10,0,0.9865764313775516
51,10,1,1.0252369131727748
51,10,2,1.020575221951156
51,10,3,0.9653333347331596
51,11,0,0.9865764313775516
51,11,1,1.0252369131727748
51,11,2,1.020575221951156
51,11,3,0.9653333347331596
51,12,0,0.9865764313775516
51,12,1,1.0252369131727748
51,12,2,1.020575221951156
51,12,3,0.9653333347331596
51,13,0,0.988103459480381
51,13,1,0.9713154940280896
51,13,2,0.9755124853911632
51,13,3,1.0228250897415592
51,14,0,0.9905152829115962
51,14,1,0.9737273174593052
51,14,2,0.9779243088223785
51,14,3,0.9697884659252608
51,15,0,0.9905152829115962
51,15,1,0.9737273174593052
51,15,2,0.9779243088223785
51,15,3,0.9697884659252608
51,16,0,0.9905152829115962
51,16,1,0.9737273174593052
51,16,2,0.9779243088223785
51,16,3,0.9697884659252608
51,17,0,0.9905152829115962
51,17,1,0.9737273174593052
51,17,2,0.9779243088223785
51,17,3,0.9697884659252608
51,18,0,1.039621594728636
51,18,1,0.983915007652094
51,18,2,0.9881119990151666
51,18,3,1.04322542424776
51,19,0,1.0252369131727748
51,19,1,1.0252369131727748
51,19,2,1.020575221951156
51,19,3,0.9653333347331596
51,20,0,1.0326462401971983
51,20,1,0.9722779618990375
51,20,2,0.9680809705359646
51,20,3,1.032881434263646
51,21,0,0.9653333347331596
51,21,1,1.0252369131727748
51,21,2,0.9653333347331596
51,21,3,0.9653333347331596
51,22,0,0.9638839791728931
51,22,1,0.9638839791728931
51,22,2,0.9638839791728931
51,22,3,1.0375431254852643
51,23,0,0.9638839791728931
51,23,1,0.9638839791728931
51,23,2,0.9638839791728931
51,23,3,1.0375431254852643
52,0,0,1.035695602651413
52,0,1,1.035695602651413
52,0,2,1.035695602651413
52,0,3,1.035695602651413
52,1,0,1.035695602651413
52,1,1,1.035695602651413
52,1,2,1.035695602651413
52,1,3,1.035695602651413
52,2,0,1.035695602651413
52,2,1,1.035695602651413
52,2,2,1.035695602651413
52,2,3,1.035695602651413
52,3,0,1.035695602651413
52,3,1,1.035695602651413
52,3,2,1.035695602651413
52,3,3,1.035695602651413
52,4,0,1.035695602651413
52,4,1,1.035695602651413
52,4,2,1.035695602651413
52,4,3,1.035695602651413
52,5,0,1.0213912053028262
52,5,1,0.961585198736104
52,5,2,0.9613707492128669
52,5,3,1.0285434039771197
52,6,0,0.9568259356415914
52,6,1,1.0213912053028262
52,6,2,1.0142390066285323
52,6,3,0.9551194517311937
52,7,0,0.9568259356415914
52,7,1,1.0213912053028262
52,7,2,1.0142390066285323
52,7,3,0.9551194517311937
52,8,0,0.9568259356415914
52,8,1,1.0213912053028262
52,8,2,1.0142390066285323
52,8,3,0.9551194517311937
52,9,0,0.9754566515223251
52,9,1,0.9763144496152728
52,9,2,1.0070868079542388
52,9,3,1.0213912053028262
52,10,0,0.9653583551935807
52,10,1,1.0142390066285323
52,10,2,1.0070868079542388
52,10,3,0.9568259356415914
52,11,0,0.9653583551935807
52,11,1,1.0142390066285323
52,11,2,1.0070868079542388
52,11,3,0.9568259356415914
52,12,0,0.9653583551935807
52,12,1,1.0142390066285323
52,12,2,1.0070868079542388
52,12,3,0.9568259356415914
52,13,0,0.9670648391039783
52,13,1,0.9602389034623872
52,13,2,0.961945387372785
52,13,3,1.0142390066285323
52,14,0,0.9670648391039783
52,14,1,0.9602389034623872
52,14,2,0.961945387372785
52,14,3,0.9585324195519894
52,15,0,0.9670648391039783
52,15,1,0.9602389034623872
52,15,2,0.961945387372785
52,15,3,0.9585324195519894
52,16,0,0.9670648391039783
52,16,1,0.9602389034623872
52,16,2,0.961945387372785
52,16,3,0.9585324195519894
52,17,0,0.9670648391039783
52,17,1,0.9602389034623872
52,17,2,0.961945387372785
52,17,3,0.9585324195519894
52,18,0,1.0142390066285323
52,18,1,0.9585324195519894
52,18,2,0.9602389034623872
52,18,3,1.0203333436003306
52,19,0,1.0142390066285323
52,19,1,1.0142390066285323
52,19,2,1.0070868079542388
52,19,3,0.9568259356415914
52,20,0,1.0213912053028262
52,20,1,0.9585324195519894
52,20,2,0.9568259356415914
52,20,3,1.0213912053028262
52,21,0,0.9568259356415914
52,21,1,1.0142390066285323
52,21,2,0.9568259356415914
52,21,3,0.9568259356415914
52,22,0,0.9551194517311937
52,22,1,0.9551194517311937
52,22,2,0.9551194517311937
52,22,3,1.0285434039771197
52,23,0,0.9551194517311937
52,23,1,0.9551194517311937
52,23,2,0.9551194517311937
52,23,3,1.0285434039771197
53,0,0,1.0339137510022496
53,0,1,1.0339137510022496
53,0,2,1.0339137510022496
53,0,3,1.0339137510022496
53,1,0,1.0339137510022496
53,1,1,1.0339137510022496
53,1,2,1.0339137510022496
53,1,3,1.0339137510022496
53,2,0,1.0339137510022496
53,2,1,1.0339137510022496
53,2,2,1.0339137510022496
53,2,3,1.0339137510022496
53,3,0,1.0339137510022496
53,3,1,1.0339137510022496
53,3,2,1.0339137510022496
53,3,3,1.0339137510022496
53,4,0,1.0339137510022496
53,4,1,1.0339137510022496
53,4,2,1.0339137510022496
53,4,3,1.0339137510022496
53,5,0,1.0178275020044996
53,5,1,0.9580214954377781
53,5,2,0.9569161200899595
53,5,3,1.0258706265033746
53,6,0,0.953262232343265
53,6,1,1.0178275020044996
53,6,2,1.0097843775056243
53,6,3,0.9524466742574496
53,7,0,0.953262232343265
53,7,1,1.0178275020044996
53,7,2,1.0097843775056243
53,7,3,0.9524466742574496
53,8,0,0.953262232343265
53,8,1,1.0178275020044996
53,8,2,1.0097843775056243
53,8,3,0.9524466742574496
53,9,0,0.96743831910109
53,9,1,0.9718598204923655
53,9,2,1.0017412530067493
53,9,3,1.0178275020044996
53,10,0,0.9573400227723468
53,10,1,1.0097843775056243
53,10,2,1.0017412530067493
53,10,3,0.953262232343265
53,11,0,0.9573400227723468
53,11,1,1.0097843775056243
53,11,2,1.0017412530067493
53,11,3,0.953262232343265
53,12,0,0.9573400227723468
53,12,1,1.0097843775056243
53,12,2,1.0017412530067493
53,12,3,0.953262232343265
53,13,0,0.9581555808581625
53,13,1,0.9548933485148975
53,13,2,0.9557089066007142
53,13,3,1.0097843775056243
53,14,0,0.9581555808581625
53,14,1,0.9548933485148975
53,14,2,0.9557089066007142
53,14,3,0.9540777904290817
53,15,0,0.9581555808581625
53,15,1,0.9548933485148975
53,15,2,0.9557089066007142
53,15,3,0.9540777904290817
53,16,0,0.9581555808581625
53,16,1,0.9548933485148975
53,16,2,0.9557089066007142
53,16,3,0.9540777904290817
53,17,0,0.9581555808581625
53,17,1,0.9548933485148975
53,17,2,0.9557089066007142
53,17,3,0.9540777904290817
53,18,0,1.0097843775056243
53,18,1,0.9540777904290817
53,18,2,0.9548933485148975
53,18,3,1.016769640302004
53,19,0,1.0097843775056243
53,19,1,1.0097843775056243
53,19,2,1.0017412530067493
53,19,3,0.953262232343265
53,20,0,1.0178275020044996
53,20,1,0.9540777904290817
53,20,2,0.953262232343265
53,20,3,1.0178275020044996
53,21,0,0.953262232343265
53,21,1,1.0097843775056243
53,21,2,0.953262232343265
53,21,3,0.953262232343265
53,22,0,0.9524466742574496
53,22,1,0.9524466742574496
53,22,2,0.9524466742574496
53,22,3,1.0258706265033746
53,23,0,0.9524466742574496
53,23,1,0.9524466742574496
53,23,2,0.9524466742574496
53,23,3,1.0258706265033746
54,0,0,1.05
54,0,1,1.05
54,0,2,1.05
54,0,3,1.05
54,1,0,1.05
54,1,1,1.05
54,1,2,1.05
54,1,3,1.05
54,2,0,1.05
54,2,1,1.05
54,2,2,1.05
54,2,3,1.05
54,3,0,1.05
54,3,1,1.05
54,3,2,1.05
54,3,3,1.05
54,4,0,1.05
54,4,1,1.05
54,4,2,1.05
54,4,3,1.05
54,5,0,1.05
54,5,1,0.9901939934332799
54,5,2,0.9971317425843365
54,5,3,1.05
54,6,0,0.9854347303387664
54,6,1,1.05
54,6,2,1.05
54,6,3,0.9765760477540761
54,7,0,0.9854347303387664
54,7,1,1.05
54,7,2,1.05
54,7,3,0.9765760477540761
54,8,0,0.9854347303387664
54,8,1,1.05
54,8,2,1.05
54,8,3,0.9765760477540761
54,9,0,1.039826439590966
54,9,1,1.0120754429867427
54,9,2,1.05
54,9,3,1.05
54,10,0,1.0297281432622236
54,10,1,1.05
54,10,2,1.05
54,10,3,0.9854347303387664
54,11,0,1.0297281432622236
54,11,1,1.05
54,11,2,1.05
54,11,3,0.9854347303387664
54,12,0,1.0297281432622236
54,12,1,1.05
54,12,2,1.05
54,12,3,0.9854347303387664
54,13,0,1.0385868258469149
54,13,1,1.0031520955081492
54,13,2,1.0120107780928411
54,13,3,1.05
54,14,0,1.0385868258469149
54,14,1,1.0031520955081492
54,14,2,1.0120107780928411
54,14,3,0.9942934129234579
54,15,0,1.0385868258469149
54,15,1,1.0031520955081492
54,15,2,1.0120107780928411
54,15,3,0.9942934129234579
54,16,0,1.0385868258469149
54,16,1,1.0031520955081492
54,16,2,1.0120107780928411
54,16,3,0.9942934129234579
54,17,0,1.0385868258469149
54,17,1,1.0031520955081492
54,17,2,1.0120107780928411
54,17,3,0.9942934129234579
54,18,0,1.05
54,18,1,0.9942934129234579
54,18,2,1.0031520955081492
54,18,3,1.0489421382975046
54,19,0,1.05
54,19,1,1.05
54,19,2,1.05
54,19,3,0.9854347303387664
54,20,0,1.05
54,20,1,0.9942934129234579
54,20,2,0.9854347303387664
54,20,3,1.05
54,21,0,0.9854347303387664
54,21,1,1.05
54,21,2,0.9854347303387664
54,21,3,0.9854347303387664
54,22,0,0.9765760477540761
54,22,1,0.9765760477540761
54,22,2,0.9765760477540761
54,22,3,1.05
54,23,0,0.9765760477540761
54,23,1,0.9765760477540761
54,23,2,0.9765760477540761
54,23,3,1.05
