L_e,T,D,f_l
50,10,3,0.0082016
50,11,0,0.0184536
50,11,1,0.010251999999999999
50,11,2,0.012302399999999998
50,11,3,0.0082016
50,12,0,0.0184536
50,12,1,0.010251999999999999
50,12,2,0.012302399999999998
50,12,3,0.0082016
50,13,0,0.020503999999999998
50,13,1,0.012302399999999998
50,13,2,0.014352799999999999
50,13,3,0.010251999999999999
50,14,0,0.020503999999999998
50,14,1,0.012302399999999998
50,14,2,0.014352799999999999
50,14,3,0.010251999999999999
50,15,0,0.020503999999999998
50,15,1,0.012302399999999998
50,15,2,0.014352799999999999
50,15,3,0.010251999999999999
50,16,0,0.020503999999999998
50,16,1,0.012302399999999998
50,16,2,0.014352799999999999
50,16,3,0.010251999999999999
50,17,0,0.020503999999999998
50,17,1,0.012302399999999998
50,17,2,0.014352799999999999
50,17,3,0.010251999999999999
50,18,0,0.010251999999999999
50,18,1,0.010251999999999999
50,18,2,0.012302399999999998
50,18,3,0.0082016
50,19,0,0.010251999999999999
50,19,1,0.010251999999999999
50,19,2,0.012302399999999998
50,19,3,0.0082016
50,20,0,0.0082016
50,20,1,0.010251999999999999
50,20,2,0.0082016
50,20,3,0.0082016
50,21,0,0.0082016
50,21,1,0.010251999999999999
50,21,2,0.0082016
50,21,3,0.0082016
50,22,0,0.006151199999999999
50,22,1,0.006151199999999999
50,22,2,0.006151199999999999
50,22,3,0.006151199999999999
50,23,0,0.006151199999999999
50,23,1,0.006151199999999999
50,23,2,0.006151199999999999
50,23,3,0.006151199999999999
51,0,0,-0.00206
51,0,1,-0.00206
51,0,2,-0.00206
51,0,3,-0.00206
51,1,0,-0.00206
51,1,1,-0.00206
51,1,2,-0.00206
51,1,3,-0.00206
51,2,0,-0.00206
51,2,1,-0.00206
51,2,2,-0.00206
51,2,3,-0.00206
51,3,0,-0.00206
51,3,1,-0.00206
51,3,2,-0.00206
51,3,3,-0.00206
51,4,0,-0.00206
51,4,1,-0.00206
51,4,2,-0.00206
51,4,3,-0.00206
51,5,0,-0.00412
51,5,1,-0.00412
51,5,2,-0.00515
51,5,3,-0.00309
51,6,0,-0.00412
51,6,1,-0.00412
51,6,2,-0.00515
51,6,3,-0.00309
51,7,0,-0.00412
51,7,1,-0.00412
51,7,2,-0.00515
51,7,3,-0.00309
51,8,0,-0.00412
51,8,1,-0.00412
51,8,2,-0.00515
51,8,3,-0.00309
51,9,0,-0.00927
51,9,1,-0.00515
51,9,2,-0.00618
51,9,3,-0.00412
51,10,0,-0.00927
51,10,1,-0.00515
51,10,2,-0.00618
51,10,3,-0.00412
51,11,0,-0.00927
51,11,1,-0.00515
51,11,2,-0.00618
51,11,3,-0.00412
51,12,0,-0.00927
51,12,1,-0.00515
51,12,2,-0.00618
51,12,3,-0.00412
51,13,0,-0.0103
51,13,1,-0.00618
51,13,2,-0.007209999999999999
51,13,3,-0.00515
51,14,0,-0.0103
51,14,1,-0.00618
51,14,2,-0.007209999999999999
51,14,3,-0.00515
51,15,0,-0.0103
51,15,1,-0.00618
51,15,2,-0.007209999999999999
51,15,3,-0.00515
51,16,0,-0.0103
51,16,1,-0.00618
51,16,2,-0.007209999999999999
51,16,3,-0.00515
51,17,0,-0.0103
51,17,1,-0.00618
51,17,2,-0.007209999999999999
51,17,3,-0.00515
51,18,0,-0.00515
51,18,1,-0.00515
51,18,2,-0.00618
51,18,3,-0.00412
51,19,0,-0.00515
51,19,1,-0.00515
51,19,2,-0.00618
51,19,3,-0.00412
51,20,0,-0.00412
51,20,1,-0.00515
51,20,2,-0.00412
51,20,3,-0.00412
51,21,0,-0.00412
51,21,1,-0.00515
51,21,2,-0.00412
51,21,3,-0.00412
51,22,0,-0.00309
51,22,1,-0.00309
51,22,2,-0.00309
51,22,3,-0.00309
51,23,0,-0.00309
51,23,1,-0.00309
51,23,2,-0.00309
51,23,3,-0.00309
52,0,0,-0.0044
52,0,1,-0.0044
52,0,2,-0.0044
52,0,3,-0.0044
52,1,0,-0.0044
52,1,1,-0.0044
52,1,2,-0.0044
52,1,3,-0.0044
52,2,0,-0.0044
52,2,1,-0.0044
52,2,2,-0.0044
52,2,3,-0.0044
52,3,0,-0.0044
52,3,1,-0.0044
52,3,2,-0.0044
52,3,3,-0.0044
52,4,0,-0.0044
52,4,1,-0.0044
52,4,2,-0.0044
52,4,3,-0.0044
52,5,0,-0.0088
52,5,1,-0.0088
52,5,2,-0.011
52,5,3,-0.0066
52,6,0,-0.0088
52,6,1,-0.0088
52,6,2,-0.011
52,6,3,-0.0066
52,7,0,-0.0088
52,7,1,-0.0088
52,7,2,-0.011
52,7,3,-0.0066
52,8,0,-0.0088
52,8,1,-0.0088
52,8,2,-0.011
52,8,3,-0.0066
52,9,0,-0.0198
52,9,1,-0.011
52,9,2,-0.0132
52,9,3,-0.0088
52,10,0,-0.0198
52,10,1,-0.011
52,10,2,-0.0132
52,10,3,-0.0088
52,11,0,-0.0198
52,11,1,-0.011
52,11,2,-0.0132
52,11,3,-0.0088
52,12,0,-0.0198
52,12,1,-0.011
52,12,2,-0.0132
52,12,3,-0.0088
52,13,0,-0.022
52,13,1,-0.0132
52,13,2,-0.015399999999999999
52,13,3,-0.011
52,14,0,-0.022
52,14,1,-0.0132
52,14,2,-0.015399999999999999
52,14,3,-0.011
52,15,0,-0.022
52,15,1,-0.0132
52,15,2,-0.015399999999999999
52,15,3,-0.011
52,16,0,-0.022
52,16,1,-0.0132
52,16,2,-0.015399999999999999
52,16,3,-0.011
52,17,0,-0.022
52,17,1,-0.0132
52,17,2,-0.015399999999999999
52,17,3,-0.011
52,18,0,-0.011
52,18,1,-0.011
52,18,2,-0.0132
52,18,3,-0.0088
52,19,0,-0.011
52,19,1,-0.011
52,19,2,-0.0132
52,19,3,-0.0088
52,20,0,-0.0088
52,20,1,-0.011
52,20,2,-0.0088
52,20,3,-0.0088
52,21,0,-0.0088
52,21,1,-0.011
52,21,2,-0.0088
52,21,3,-0.0088
52,22,0,-0.0066
52,22,1,-0.0066
52,22,2,-0.0066
52,22,3,-0.0066
52,23,0,-0.0066
52,23,1,-0.0066
52,23,2,-0.0066
52,23,3,-0.0066
